name	Sigle	latitude	longitude	code
93104 S�nching	sno333sue	48.8718509	12.3198097	960
93107 Thalmassing	sno327tha	48.9093307	12.692357	961
93109 Kruckenberg	sno319kru	49.148946	12.3335224	962
93138 Oppersdorf	sno315opp	49.55953	12.69069	964
93138 Steinhof/Rohrdorf	sno307ste	49.1162868	12.2079991	965
93142 Pirkensee	sno368pir	49.1607608	12.715477	966
93149 Fischbach	sno366fis	49.2349264	12.1970421	967
93152 Sch�nhofen	sno314sch	49.112393	11.9500208	968
93155 Hemau	sno312hem	49.437428	11.7092564	969
93155 Thonlohe	sno311tho	49.331457	11.6827675	970
93161 Bergmatting	sno321ber	48.9690985	11.9794549	971
93164 Laaber	sno305laa	49.742565	11.8247797	972
93167 Falkenstein	sno126fal	49.995522	12.4086743	973
93170 Bernhardswald	sno309ber	49.1010603	12.1725142	974
93170 Pettenreuth	sno303pet	49.1322447	12.251142	975
93173 Wenzenbach	sno308wen	49.763929	12.1631379	976
93176 Beratzhausen	sno304ber	49.1225286	11.7513603	977
93177 Altenthann/Stubenthal	sno310alt	49.859267	12.2304892	978
93180 Deuerling	sno313deu	49.313183	11.8798774	979
93183 Dinau	sno300din	49.1635149	11.8897474	980
93186 Kneiting	sno298kne	49.258108	12.262763	982
93188 Pielenhofen	sno306pie	49.72855	11.9438605	983
93192 Wald	sno117wal	49.1309151	12.2829901	984
93199 Beucherling/Unterzell	sno118beu	49.1639329	12.4250822	985
93199 Schillertswiesen	sno125sch	49.1081547	12.3953639	986
93309 Herrnsaal	snb038hsl	48.9095573	11.9410762	987
93309 Kelheim	snb037kel	48.9092884	11.8115949	988
93326 Pullach	snb056pul	48.8469219	11.8676129	989
93326 Sandharlanden	sno233san	48.8381281	11.8113044	990
93333 M�hlhausen	snb076muh	48.7755869	11.7865034	991
93336 Hexenagger	sob014hex	48.9207068	11.6781962	992
93336 Schamhaupten	sob013shp	48.9151173	11.5920791	993
93339 Riedenburg	snb022rie	48.9698455	11.6297082	994
93343 Essing	snb036ess	48.9451205	11.768559	995
93345 Gro�mu�	snb057gro	48.8376912	11.9550598	996
93349 Mindelstetten	sob022min	48.8557322	11.588678	997
93351 Painten	snb024pai	48.9960134	11.7748855	998
93352 Obereulenbach	snb100oeu	48.7504025	11.9714758	999
93352 Sallingberg	snb078sal	48.7911247	11.9226584	1000
93354 Biburg	snb077bib	48.7848984	11.8168668	1001
93358 Train	snb099tra	48.7278479	11.7835914	1002
93413 Katzberg	sno112kat	49.2350333	12.6508522	1003
93426 Neub�u	sno110neu	49.2398645	12.4342853	1004
93426 Obertr�benbach	sno119obe	49.1597925	12.5540655	1005
93444 Traidersdorf	sno123tra	49.1556522	12.9284422	1006
93449 Herzogau	sno102her	49.3537772	12.7178304	1007
93453 Mais	sno108mai	49.2363793	12.982075	1009
93453 Rittsteig	sno109rit	49.2483446	13.369342	1010
93455 Siedling/Trefling	sno120sie	49.1546919	12.6570819	1012
93458 Schwarzenberg	sno096sch	49.2696238	12.896216	1013
93462 Lam	sno116lam	49.1934614	12.992257	1014
93466 Chamerau	sno113cha	49.2017422	12.7358995	1015
93468 Miltach	sno121mil	49.1460122	12.7088928	1016
93470 Lohberg-Eggersberg	sno124loh	49.1811025	13.88492	1017
93471 Arnbruck	snb001arn	49.1347176	12.9196217	1018
93473 Arnschwang	sno107arn	49.2633343	12.7456762	1019
93477 Glei�enberg	sno106gle	49.3244611	12.7142074	1021
93479 Grafenwiesen	sno114gra	49.2042578	12.8471103	1022
93480 Hohenwarth	sno115hoh	49.2012118	12.902168	1023
93482 Grafenkirchen	sno104gra	49.3024938	12.6260119	1024
93483 P�sing	sno111poe	49.2336796	12.5338229	1025
93488 D�fering	sno101doe	49.3398331	12.6278148	1026
93491 Stamsried	sno103sta	49.2764668	12.4464333	1027
93492 Treffelstein	sno098tre	49.4168805	12.5558268	1028
93495 Weiding	sno105wei	49.2637354	12.6856358	1029
94032 Passau	snb159pas	48.567439	13.4288841	1030
94036 Heining	snb158hei	48.5885937	13.3789253	1031
94051 Germannsdorf	snb140ger	48.6350328	13.663606	1032
94051 Ra�berg	snb139ras	48.671225	13.5546231	1033
94060 K�hnham	snb204kuh	48.4023801	13.2460702	1034
94060 Pocking-Hartkirchen	snb205poc	48.4033016	13.3808181	1035
94065 Karlsbach	snb095kar	48.7659721	13.5800312	1036
94065 Unterh�henstetten	snb117uhs	48.7209987	13.5551981	1037
94078 Kreuzberg	snb073kre	48.8392377	13.5493481	1038
94086 Griesbach im Rottal	snb191gri	48.4695344	13.1218825	1039
94089 Altreichenau	snb097alt	48.7714076	13.7213185	1040
94094 Asbach	snb203asb	48.3963898	13.1759857	1041
94094 Malching	snb213mlg	48.3254912	13.1384047	1042
94099 H�tting	snb192hut	48.4670613	13.2913014	1043
94099 Sulzbach	snb193sul	48.4594181	13.3774959	1044
94104 Tittling	snb115tit	48.7286673	13.3568319	1045
94107 Untergriesbach	snb161ugr	48.5745988	13.5985268	1046
94110 Thalberg	snb141tal	48.6586644	13.7876398	1047
94110 Wegscheid	snb162weg	48.6163207	13.6964399	1048
94116 Prag	snb116pra	48.7062935	13.4841113	1049
94118 Heindlschlag	snb118hsg	48.7015766	13.6662539	1050
94124 B�chlberg	snb138buc	48.6789976	13.4669293	1051
94127 Neukirchen/Inn	snb178nki	48.5176825	13.3679143	1052
94136 Kellberg	snb160klb	48.5936604	13.5361963	1053
94139 Breitenberg	snb119bre	48.6929174	13.7445775	1054
94140 Ering	snb220eri	48.3148079	13.541913	1055
94143 Grainet	snb096grt	48.7976214	13.5891024	1056
94145 Haidm�hle	snb075hmu	48.8355928	13.6584973	1057
94146 Herzogsreut	snb074hrt	48.8378445	13.6334186	1058
94149 K�sslarn	snb212kos	48.3700227	13.889535	1059
94151 Finsterau	snb035fin	48.9312845	13.5711748	1060
94151 Mauth	snb052mau	48.902276	13.5196829	1061
94157 Waldenreut	snb093wrt	48.7750732	13.4279921	1062
94158 Mitterfirmiansreut	snb053mfr	48.8925435	13.6449957	1063
94160 Ringelai	snb072rgl	48.8089042	13.4252461	1064
94161 Ruderting	snb137rud	48.6593644	13.3662534	1065
94163 Lembach	snb092lem	48.7689076	13.3997491	1066
94166 Stubenberg	snb219stu	48.3225133	12.9979933	1067
94169 Thurmansbang	snb091tbg	48.7754249	13.2346182	1068
94209 Regen	snb032reg	48.9677462	13.595496	1069
94224 Teisnach	snb017tei	48.9606089	12.9703339	1070
94227 Lindberg	snb021lib	49.631503	13.2463627	1071
94227 Rabenstein	snb019rab	49.391632	13.1934155	1072
94227 Zwiesel	snb020zwi	49.250236	13.1442902	1073
94234 Viechtach	snb007vie	49.909057	12.8485798	1074
94239 Zachenberg	snb030zac	48.9673895	12.9324343	1075
94249 Bodenmais	snb009bod	49.792158	13.373543	1076
94250 Achslach	snb029ach	48.973003	12.8296263	1077
94252 Bayerisch Eisenstein	snb010bei	49.1168677	13.1146318	1078
94253 Bischofsmais	snb047bis	48.9194381	13.27184	1079
94256 Drachselsried	snb008dra	49.1042772	12.9574904	1080
94258 Frauenau	snb034fra	48.9836519	13.2510139	1081
94259 Kirchberg im Wald	snb048kbw	48.8971826	13.1146078	1082
94262 Kirchaitnach	snb016kai	49.36398	12.8846625	1083
94264 Brandten	snb018bra	49.333603	13.1484348	1084
94267 Prackenbach	snb006prb	49.956782	12.7512412	1085
94269 Rinchnach	snb033rin	48.9505626	13.1756484	1086
94315 Straubing	snb041str	48.8830876	12.5036773	1087
94327 Bogen	snb043bog	48.9123512	12.6458153	1088
94333 Hainsbach	snb082hsb	48.8042858	12.4199739	1089
94333 Wallkofen	snb059wkf	48.8452776	12.3055682	1090
94339 Hailing	snb106hlg	48.7432185	12.5523365	1091
94339 Oberwalting	snb083owa	48.7934838	12.5074845	1092
94342 Irlbach	snb063irl	48.851806	12.6710326	1093
94344 Wiesenfelden	snb012wif	49.421362	12.4744172	1094
94344 Zinzenzell	snb002zin	49.769706	12.5756844	1095
94347 B�rnzell	snb026bar	48.9583261	12.60822	1096
94348 Atting	snb040ati	48.8924811	12.4628845	1097
94351 Feldkirchen	snb061fel	48.8282862	12.4993394	1098
94353 Haibach	snb014hab	49.288984	12.6940505	1099
94354 Dachsberg	snb027dac	49.92709	12.6155589	1100
94356 Oberzeitldorn	snb025oze	48.9604515	12.4996022	1101
94357 Gossersdorf	snb003gos	49.854943	12.6923083	1102
94363 Grafling	snb085grf	48.7897497	12.7165184	1103
94363 Oberschneiding	snb084osc	48.7798833	12.5927409	1104
94365 Parkstetten	snb042par	48.9198551	12.5769485	1105
94366 Perasdorf	snb028pdf	48.9528735	12.7733934	1106
94368 Perkam	snb060pkm	48.8649142	12.4059886	1107
94372 Rattiszell	snb013raz	49.345904	12.5976269	1108
94374 Schwarzach	snb044szh	48.9285446	12.7768933	1109
94379 Klinglbach	snb015kli	49.232197	12.7941108	1110
94405 Landau	snb130lan	48.6560939	12.6389218	1111
94419 Englmannsberg	snb150eng	48.5890992	12.6108096	1112
94419 Failnbach	snb169fai	48.533089	12.6189297	1113
94424 Hainberg	snb171hbg	48.5452453	12.8000248	1114
94424 Mitterhausen	snb172mih	48.5470982	12.8506923	1115
94424 Ruppertskirchen	snb152rup	48.5724735	12.7705313	1116
94428 Exing	snb131exi	48.6367595	12.7766554	1117
94428 Hartkirchen	snb132hki	48.6538833	12.8989425	1118
94431 Waibling	snb107wai	48.7093458	12.6229259	1119
94436 Haunersdorf	snb151hdf	48.6064977	12.7165475	1120
94437 Mamming	snb129mam	48.6407113	12.5335782	1121
94439 M�nchsdorf	snb153mdf	48.5879343	12.8987238	1122
94444 Eining	snb055ein	48.8556515	11.7693774	1123
94447 Plattling	snb087pla	48.7818667	12.8700729	1124
94469 Mietraching	snb066mie	48.8553592	12.984461	1125
94469 Seebach	snb088seb	48.797406	13.56613	1126
94474 Sandbach	snb157san	48.6046689	13.2554519	1127
94474 Zeitlarn	snb156zei	48.611058	13.1914452	1128
94481 Grafenau	snb070gra	48.8440128	13.3423857	1129
94481 Schlag	snb071slg	48.8541089	13.3867156	1130
94486 Niederm�nchsdorf	snb111nmd	48.7177236	12.9963182	1131
94491 Waltersdorf	snb089wtd	48.7612698	13.885723	1132
94496 Dorfbach	snb177dob	48.5261746	13.2284085	1133
94501 Aldersbach	snb155ald	48.5802968	13.95382	1134
94501 P�rndorf	snb154por	48.5952	12.9991635	1135
94505 Bernried	snb045ber	48.9134066	12.8332443	1136
94508 Sch�llnach	snb090slh	48.7763309	13.1215758	1137
94513 Eppenschlag	snb049epe	48.8907255	13.2702831	1138
94518 Spiegelau	snb050spi	48.9263266	13.2649231	1139
94522 Haidlfing	snb108haf	48.7377127	12.7062102	1140
94526 Metten	snb065met	48.8579971	12.8722766	1141
94527 Aholming	snb110aho	48.7362658	12.8557174	1142
94532 Au�ernzell	snb113aus	48.7313838	13.186949	1143
94535 Eging am See	snb114egi	48.7107183	13.218696	1144
94539 Grafling	snb046grg	48.9119102	12.9207348	1145
94542 Sachsenham	snb175sam	48.5234212	13.1499936	1146
94548 Innernzell	snb069inz	48.8467116	13.236821	1147
94550 Forsthart	snb133for	48.6339069	13.203548	1148
94550 K�nzing	snb134kun	48.6543068	12.9828436	1149
94551 Hunding	snb068hun	48.8546716	13.1118036	1150
94553 Mariaposching	snb064mpg	48.8511722	12.7786854	1151
94556 Neusch�nau	snb051nsc	48.8984125	13.4081762	1152
94562 Oberp�ring	snb109opo	48.7049253	12.796952	1153
94565 Rathsmannsdorf	snb136rmd	48.6592556	13.2441018	1154
94569 Rottenmann	snb086rot	48.7959803	12.7990173	1155
94571 Urlading	snb067url	48.8334083	13.765992	1156
94575 Windorf	snb135wid	48.6452547	13.2010667	1157
94577 Winzer	snb112win	48.7144673	13.53138	1158
95100 Selb-Pl��berg	sno406sel	50.1909795	12.1129906	1159
95100 Spielberg	sno405spi	50.1622633	12.418904	1160
95126 Hallerstein	sno188hal	50.184228	11.917926	1162
95126 Schwarzenbach an der Saale	sno183sch	50.2033086	11.8617137	1163
95126 Seulbitz	sno182seu	50.212001	11.8703351	1164
95131 Schwarzenbach am Wald	sno174sch	50.2835087	11.5421895	1165
95163 Wei�enstadt	sno407wei	50.103325	11.8096863	1168
95168 H�chst�dt im Fichtel	sno409hoe	50.990095	12.388455	1169
95176 Konradsreuth	sno177kon	50.2566622	11.7697698	1171
95180 Schnarchenreuth	sno171sch	50.388962	11.777364	1172
95182 D�hlau	sno178doe	50.2872746	11.9309935	1173
95183 Feilitzsch	sno173fei	50.381514	11.8368432	1174
95183 M�nchenreuth	sno167mue	50.4136497	11.9184573	1175
95189 Joditz	sno172jod	50.371448	11.8353929	1176
95191 Leupoldsgr�n/Lipperts	sno176leu	50.2975199	11.7930516	1177
95192 Lichtenberg	sno169lic	50.3761918	11.6312902	1178
95194 Regnitzlosau	sno179reg	50.2990686	11.9810589	1179
95233 Enchenreuth	sno180enc	50.2413114	11.617719	1181
95233 Helmbrechts	eno181hel	50.2400453	11.6321399	1182
95234 Sparneck	sno187spa	50.1531363	11.8120219	1183
95236 Gundlitz	sno189gun	50.1348328	11.6543896	1184
95326 Kirchleus	sno214kir	50.1712762	11.3815155	1185
95339 Wirsberg	sno220wir	50.1014025	11.5176389	1187
95346 Stadtsteinach	sno215sta	50.1803609	11.4463568	1188
95349 Tannfeld	sno210tan	49.9825094	11.3980882	1189
95352 Marktleugast	sno217mar	50.1699679	11.5693764	1190
95355 Presseck	sno213pre	50.2260767	11.4660198	1191
95358 Guttenberg	sno216gut	50.1618723	11.5388745	1193
95359 Kasendorf	sno222kas	50.406067	11.2749333	1194
95361 Kauerndorf/F�lschnitz	sno219kau	50.1078979	11.5055172	1195
95444 Bayreuth	sno079bay	49.9441742	11.5573872	1197
95463 Euben/Ramsenthal	sno073eub	49.9842956	11.5703582	1198
95466 Neunkirchen am Main	sno080neu	49.9233773	11.6437089	1199
95469 Speichersdorf	sno086spe	49.8689305	11.7146423	1200
95473 Haag	sno084haa	49.8746301	11.5376697	1201
95473 Prebitz	sno085pre	49.8244928	11.6491915	1202
95478 Guttenberg	sno393gut	49.8499475	11.9788397	1203
95478 Kemnath	sno359kem	49.8607466	11.8753851	1204
95482 Gefrees	sno070gef	50.917926	11.6753539	1205
95485 Oberwarmensteinach	sno075obe	49.9991428	11.7951787	1206
95488 Busbach	sno077bus	49.9418044	11.3970161	1207
95493 Bischofsgr�n	sno072bis	50.637171	11.7553178	1208
95500 Altenplos	sno067alt	49.9859321	11.4975259	1210
95502 Lanzendorf	sno223lan	50.510865	11.5962075	1211
95503 Hinterkleebach	sno083hin	49.8397419	11.4720386	1212
95503 Pittersdorf	sno078pit	49.8940836	11.4891394	1213
95506 Kastl	sno392kas	49.8274066	11.8684435	1214
95508 Kulmain	sno384kul	49.9138429	11.850538	1215
95512 Langenstadt	sno209lan	50.341571	11.4501739	1217
95514 Neustadt am Kulm	sno236neu	49.8269796	11.8023344	1218
95519 Schlammersdorf	sno239sch	49.7983268	11.6800868	1219
95615 Groschlattengr�n	sno380gro	49.9734	12.14574	1220
95632 Hildenbach	sno412hil	50.39509	11.95144	1221
95632 Holenbrunn	sno413hol	50.49599	12.3926	1222
95643 Tirschenreuth	sno396tir	49.87812	12.33784	1223
95643 Wondreb	sno389won	49.908588	12.38527	1224
95659 Roethenbach	sno414roe	50.5809	12.16516	1227
95666 Leonberg	sno388leo	49.9419832	12.2375164	1228
95671 B�rnau	sno401bae	49.810768	12.43302	1229
95676 Wiesau	sno387wie	49.90073	12.19522	1230
95679 Waldershof	sno379wal	49.97784	12.6364	1231
95685 Falkenberg	sno395fal	49.858719	12.22463	1232
95688 Friedenfels	sno394fri	49.880791	12.10317	1233
95691 Neuhaus an der Eger	sno410neu	50.104309	12.16682	1234
95692 Konnersreuth	sno381kon	50.11608	12.22648	1235
95694 Mehlmeisel	sno076meh	49.9784229	11.8315585	1236
95695 Griesbach	sno398gri	49.86948	12.47954	1237
95695 Gro�konreuth	sno390gro	49.888222	12.43078	1238
95695 M�hring	sno391mae	49.908958	12.52806	1239
95695 Poppenreuth	sno386pop	49.898731	12.46357	1240
95697 Nagel	sno415nag	49.977371	11.92502	1241
95698 Neualbenreuth	sno383neu	49.978889	12.44166	1242
95698 Wernersreuth	sno382wer	49.966106	12.371741	1243
95703 Beidl	sno399bei	49.80722	12.26293	1244
95703 Pl��berg	sno400plo	49.785671	12.31045	1245
95704 Pullenreuth	sno385pul	49.930141	11.99889	1246
95709 Vordorferm�hle	sno403vor	50.45998	11.910708	1247
96106 Albersdorf	suf069alb	50.10487	10.69116	1248
96106 Ebern	suf070ebe	50.93208	10.79481	1249
96110 Sche�litz	sno053sch	49.975922	11.3105	1250
96110 W�rgau	sno049wue	49.979259	11.8979	1251
96123 Litzendorf	sno056lit	49.911369	11997	1252
96126 Maroldsweisach	suf050mar	50.19685	10.65933	1253
96129 Strullendorf	sno059str	49.846039	10.96656	1254
96132 Aschbach	sno040asc	49.771511	10.5622	1255
96135 Stegaurach	sno058ste	49.865089	10.83736	1256
96138 Treppendorf	sno060tre	49.926369	11.29829	1257
96142 Hollfeld	sno069hol	49.93684	11.29087	1258
96145 Se�lach	sno146ses	50.18906	10.84099	1259
96145 Unterelldorf	sno144unt	50.18932	10.79645	1260
96146 Altendorf	sno063alt	49.795898	11.1126	1261
96152 Burghaslach (=Glei�enberg)	smf003gle	49.733002	10.59907	1262
96152 Oberrimbach (=Unterrimbach)	smf002urb	49.727558	10.5364	1263
96157 Gro�gressingen	sno042gro	49.8310783	10.4797899	1264
96158 Herrnsdorf	sno062her	49.793251	10.88637	1265
96163 Gundelsheim	sno055gun	49.936829	10.92196	1266
96166 Kirchlauter	suf088kil	50.43091	10.71863	1267
96167 K�nigsfeld	sno044koe	0.49945	11.16103	1268
96167 Poxdorf	sno045pox	49.93618	11.12265	1269
96169 Lauter	sno051lau	49.972599	10.78616	1270
96172 M�hlhausen	smf006mul	49.75346	10.77545	1271
96173 Oberhaid	sno054obe	49.932442	10.80989	1272
96176 Pfarrweisach	suf051pfa	50.145229	10.73805	1273
96178 Steppach	sno061ste	49.773441	10.8081	1274
96179 M�rsbach	sno050mue	50.62801	10.86255	1275
96181 Falsbrunn	suf139fal	49.879238	10.59972	1276
96181 Geusfeld	suf121geu	49.886398	10.50002	1277
96184 Sendelbach	suf089sen	50.47031	10.8118	1278
96185 Sch�nbrunn	sno046sch	49.857521	10.68979	1279
96187 Steinfeld	sno047ste	49.977249	11.15899	1280
96193 Wachenroth	smf004wac	49.75071	10.7143	1281
96193 Weingartsgreuth	smf005wei	49.7379	10.73411	1282
96194 Walsdorf	sno057wal	49.870232	10.78234	1283
96196 Bojendorf	sno041boj	50.4398	11.17719	1284
96197 Wonsees	sno211won	49.976341	11.29941	1285
96215 Isling	sno226isl	50.101799	11.16351	1286
96215 Trieb	sno230tri	50.147301	11.13875	1287
96231 Grundfeld	sno225gru	50.122791	11.3394	1288
96231 Nedensdorf	sno231ned	50.115528	10.96961	1289
96231 Schwabthal	sno229sch	50.64457	11.73312	1290
96237 Ebersdorf	sno130ebe	50.220619	11.6928	1291
96242 Hassenberg	sno133has	50.25621	11.19009	1292
96250 Pr�chting	sno232pra	50499	10.98737	1293
96253 Untersiemau	sno147unt	50.194359	10.97224	1294
96253 Wei�enbrunn	sno139wei	50.200211	11.34629	1295
96257 Marktgraitz	sno227mar	50.182671	11.19755	1296
96260 Geutenreuth	sno224geu	50.8902	11.28621	1297
96260 Modschiedel	sno228mod	50.3344	11.26684	1298
96274 Kaltenbrunn	sno148kal	50.123932	10.87683	1299
96317 Kronach	sno203kro	50.241169	11.32735	1300
96328 Au	sno192aux	50.19915	11.29323	1301
96337 Ludwigsstadt	sno204lud	50.484901	11.38792	1302
96342 Burggrub	sno193bur	50.290932	11.26409	1303
96342 Ha�lach	sno207has	50.34275	11.30628	1304
96349 Steinwiesen	sno202ste	50.294022	11.46174	1305
96352 Steinberg	sno197ste	50.285221	11.36543	1306
96355 Langenau	sno206lan	50.434952	11.28977	1307
96355 Tettau	sno200tet	50.471272	11.25843	1308
96361 Steinbach am Wald	sno205ste	50.43269	11.36094	1309
96364 Seibelsdorf	sno196sei	50.224281	11.42421	1310
96365 Nordhalben	sno208nor	50.37373	11.51201	1311
96367 Tschirn	sno198tsc	50.39703	11.45104	1312
96465 Fechheim	sno131fec	50.27327	11.12168	1313
96465 Ketschenbach	sno134ket	50.333061	11.9592	1314
96476 Gauerstadt	sno132gau	50.30761	10.80464	1315
96476 Ro�feld	sno140ros	50.349319	10.74222	1316
96479 Weitramsdorf	sno143wei	50.255348	10.8792	1317
96482 Ahorn	sno144aho	50.236591	10.95199	1318
96484 Meeder	sno142mee	50.32085	10.90701	1319
96486 Rottenbach	sno141rot	50.38002	10.92619	1320
96486 Unterlauter	sno138unt	50.303391	10.9788	1321
96528 Almerswind	sno375alm	50.370609	11.1113	1322
97074 W�rzburg	suf149wue	49.783047	9.962298	1323
97084 Heidingsfeld	suf148hei	49.764301	9.94922	1324
97199 Erlach	suf165erl	49.707199	10.8037	1325
97199 Ochsenfurt	szf173och	49.66349	10.6589	1326
97215 Auernhofen	smf032aue	49.525799	10.10228	1327
97215 Welbhausen	smf033wel	49.526531	10.21167	1328
97225 Retzbach	suf114reb	49.90414	9.82096	1329
97228 Rottendorf	suf150rod	49.790371	10.2445	1330
97232 E�feld	suf172ess	49.670952	9.96063	1331
97234 Reichenberg	suf163rei	49.73101	9.91568	1332
97237 Oberaltertheim	suf161oah	49.72794	9.76613	1333
97239 Baldersheim / Burgerroth	suf182bal	49.551849	10.4325	1334
97241 Opferbaum	suf117opf	49.92416	10.7666	1335
97244 B�tthard	suf179bue	49.600079	9881	1336
97246 Eibelstadt	suf164eib	49.723831	10105	1337
97247 Obereisenheim	suf118oem	49.890991	10.17968	1338
97252 Frickenhausen am Main	suf174fri	49.670658	10.9396	1339
97253 Wolkshausen	suf180wol	49.626839	9.97689	1340
97258 Oberickelsheim	smf015obi	49.601238	10.13468	1342
97261 G�ntersleben	suf133gue	49.871391	9.89937	1343
97262 Erbshausen / Sulzwiesen	suf116erb	49.911041	10.10761	1344
97268 Gaub�ttelbrunn	suf171gab	49.637981	9.87548	1345
97271 Kleinrinderfeld	suf162kle	49.698818	9.84392	1346
97274 Leinach am Grabfeld		49.864101	9.80065	1347
97277 Neubrunn	suf160neb	49.731339	9.6733	1348
97279 P�ssensheim	suf135pue	49.877781	10.12216	1349
97282 Retzstadt	suf115res	49.9133	9.88243	1350
97283 Riedenheim	suf181rie	49.557919	9.97269	1351
97291 Erlabrunn	suf132erl	49.859859	9.8427	1352
97297 Ro�brunn	suf146ros	49.79604	9.75769	1353
97297 Waldb�ttelbrunn	suf147wab	49.787731	9.84244	1354
97334 Sommerach	suf136som	49.829121	10.20459	1355
97337 Dettelbach	suf151det	49.803589	10.15987	1356
97346 Dornheim	suf176dor	49.65353	10.32946	1357
97348 H�ttenheim in Bayern	suf175hue	49.648911	10.25766	1358
97355 Castell	suf167cas	49.742771	10.34866	1359
97357 Altensch�nbach	suf138alt	49.824009	10.39774	1360
97359 Stadtschwarzach	suf152ssw	49.79985	10.23037	1361
97421 Schweinfurt	suf083swe	50.45712	10.222006	1362
97437 Ha�furt	suf086has	50.3149	10.50647	1363
97440 Egenhausen	suf082ege	50.3186	10.9038	1364
97440 M�hlhausen	suf134mue	49.961472	10.5462	1365
97440 Zeuzleben	suf101zeu	49.976231	10.7715	1366
97447 Gerolzhofen	suf120geo	49.901829	10.34469	1367
97450 G�nheim	suf100gae	49.9665474	10.20614	1368
97450 Halsheim	suf099hal	49.960869	9.89774	1369
97453 L�ffelsterz	suf066loe	50.90881	10.36604	1370
97453 Mainberg	suf084mai	50.56252	10.28854	1371
97456 Hambach	suf064ham	50.99152	10.20769	1372
97461 R�gheim	suf067rue	50.10936	10.51146	1373
97461 Sulzbach	suf049sul	50.162628	10.59446	1374
97475 Krum	suf087kru	50.36789	10.58566	1375
97478 Knetzgau	suf106kne	49.99313	10.5481	1376
97478 Oberschwappach / Eschenau	suf105osw	49.969551	10.47645	1377
97486 K�nigsberg in Bayern	suf068koe	50.8186	10.56623	1378
97488 Stadtlauringen	suf047stl	50.187538	10.36053	1379
97490 Poppenhausen	suf063poh	50.100639	10.14414	1380
97491 Happertshausen	suf048hap	50.162769	10.46745	1381
97494 Bundorf	suf038bun	50.214298	10.52132	1382
97499 Donnersdorf	suf104don	49.970261	10.41712	1383
97500 Ebelsbach	suf107ebe	49.983871	10.67442	1384
97503 Gre�hausen	suf085gre	50.35961	10.38407	1385
97508 D�rrfeld	suf103due	49.9804	10.36403	1386
97509 Herlheim	suf119her	49.923382	10.2877	1387
97511 L�lsfeld	suf137lue	49.86763	10.3202	1388
97514 Dankenfeld	suf123dan	49.906269	10.67225	1389
97514 Fatschenbrunn	suf122fat	49.920422	10.59633	1390
97517 Rannungen	suf045ran	50.16581	10.20361	1391
97520 Heidenfeld	suf102hei	49.967659	10.2039	1392
97528 Sulzdorf an der Lederhecke	suf039sul	50.240082	10.56142	1393
97532 �chtelhausen	suf065uec	50.92171	10.27133	1394
97535 Burghausen	suf081buh	50.4385	9.99896	1395
97535 Wasserlosen	suf062was	50.94601	10.2986	1396
97616 Bad Neustadt an der Saale	suf025neu	50.320549	10.21509	1397
97618 Heustreu	suf017heu	50.353439	10.25801	1398
97618 R�delmaier	suf026roe	50.321609	10.27951	1399
97618 Wargolshausen	suf018war	50.361439	10.35619	1400
97618 Wollbach	suf016wol	50.36591	10.22355	1401
97631 Bad K�nigshofen	suf028koe	50.299999	10417	1402
97633 Gro�eibstadt	suf027ges	50.301048	10.41375	1403
97633 Irmelshausen	suf019irm	50.363548	10.47003	1404
97633 Trappstadt	suf029tra	50.31942	10.57068	1405
97638 Mellrichstadt	suf010mel	50.427959	10.30235	1406
97638 Sondheim im Grabfeld	suf011son	50.418091	10.38112	1407
97640 Stockheim	suf005sto	50.459332	10.2698	1408
97645 Ostheim vor der Rh�n	suf004ost	50.457779	10.23055	1409
97647 Roth	suf003ror	50.489189	10.11751	1410
97650 Leubach	suf001leu	50.535381	10.10274	1411
97650 Weimarschmieden	suf002wei	50.548679	10.19608	1412
97653 Haselbach in der Rh�n	suf007hal	50.39481	9.99523	1413
97654 Bastheim	suf009bas	50.401691	10.20389	1414
97656 Oberelsbach	suf008obe	50.441391	10.11958	1415
97657 Sandberg	suf014san	50.346699	10867	1416
97659 Burgwallbach	suf015bur	50.3568	10.10878	1417
97688 Poppenroth	suf033pop	50.22821	9.98792	1418
97702 M�nnerstadt	suf035mue	50.248981	10.19445	1419
97702 Wermerichshausen	suf036wer	50.240311	10.27304	1420
97705 Gef�ll	suf023gef	50.304749	9.98795	1421
97705 Oehrberg	suf032oeh	50.248798	9.92222	1422
97708 Steinach an der Saale	suf024ste	50.281601	10915	1423
97711 Ma�bach	suf046mas	50.18446	10.27552	1424
97714 Eltingshausen	suf044elt	50.160149	10.11976	1425
97717 Euerdorf	suf043eue	50.14851	10.2342	1426
97720 N�dlingen	suf034nue	50.219929	10.11927	1427
97723 Thulba	suf042thu	50.181561	9.92193	1428
97737 Gem�nden am Main	suf078gem	50.57159	9.68944	1429
97753 Karlstadt am Main	suf098kar	49.959759	9.7672	1430
97762 Gauaschach	suf080gau	50.47119	9.92631	1431
97762 Hammelburg	suf061ham	50.11591	9.8896	1432
97772 Oberbach	suf013oba	50.349171	9.88257	1433
97775 Burgsinn	suf040bus	50.147388	9.64972	1434
97779 Geroda	suf022ger	50.280109	9.89456	1435
97780 G�ssenheim	suf079goe	50.19821	9.78097	1436
97782 Schonderfeld	suf059son	50.1060569	9.7225316	1437
97782 Weickersgr�ben	suf060wei	50.101398	9.79192	1438
97786 Kothen	suf012kot	50.372002	9.76675	1439
